age,gender,income,credit_score,loan_amount,loan_approval
46-60,Male,113013.73195913597,710.6452564939175,2278.8822900505775,1
26-35,Male,50396.780925604085,790.626151960156,7547.084975779396,0
18-25,Male,43558.99836935739,,16947.608887307237,0
26-35,Male,40566.84866076941,560.5931165901341,8726.463451070038,0
26-35,Male,82622.09861826438,773.8112618876216,28995.590003631227,0
26-35,Female,67072.64244092145,507.0289129932439,3840.3348573839016,0
36-45,Male,57606.41109373072,569.3175353397883,22959.94043469834,0
26-35,Female,114413.49017635515,630.2513685991318,27753.348906840547,0
26-35,Male,,525.1653225755975,28715.639414787347,1
60+,Male,39366.527612916,738.9719250245279,3817.3620196574648,1
36-45,Male,42597.275952339834,718.552421640408,17182.42325780232,0
46-60,Male,84203.91113003243,604.0165418227746,7824.355948991301,0
26-35,Female,100797.25744146599,752.3691295342198,4337.641500920796,1
26-35,Male,,765.9433942723061,9594.121249345044,1
36-45,Female,154576.49621738703,640.9463481367949,6477.031655096372,0
18-25,Male,135605.27879070555,613.9465457945594,27906.094213018023,0
18-25,Female,74646.42542987883,830.7681622193983,20139.74841547678,1
36-45,Female,39368.04282112581,707.6929457667324,5313.704014155781,0
36-45,Male,31101.34186851506,670.5059722375082,7484.750394992168,1
26-35,Male,49331.0573142863,759.083675731169,9852.121182968613,1
26-35,Male,87256.44654240459,674.1544508002418,12607.862195918551,1
26-35,Female,149241.8673504499,609.5503531264649,29884.720833106774,1
18-25,Male,73771.18721428968,656.4127808390043,23216.670628467284,1
26-35,Female,107404.93364602144,733.0923429855789,13920.44045374538,1
26-35,Female,52962.86342840108,490.6251546920629,10845.233135552211,0
18-25,Female,81747.01404212006,626.9575408448624,3233.488202361937,0
60+,Female,90370.97436036712,760.6445918865284,37556.36315033924,1
36-45,Female,22252.349156168828,609.0505279125186,9342.439837743364,1
36-45,Male,48692.51488567395,773.6886848345127,46345.16230191422,0
26-35,Female,96264.04774897119,763.1795055487851,15629.062388955657,0
26-35,Female,68681.43218570841,644.7576707608839,67523.25708315281,1
26-35,Male,,604.51685560888,21699.77621262364,0
18-25,Female,17764.170459264806,627.0112900680292,4248.767819349982,0
26-35,Male,49866.745031925224,850.0,8171.989048330283,1
36-45,Female,57768.97544529593,799.9539557546595,11669.011664995447,1
36-45,Female,38485.5653918066,660.031277744539,6640.706851297334,0
36-45,Male,64314.63366287926,601.3477158703672,9880.825562952703,0
26-35,Female,77125.81848636856,659.3632828465011,4475.837093136994,1
46-60,Male,83729.24393529877,669.5061541293412,13421.014782991248,1
18-25,Male,18435.630983065454,550.5313009912517,16154.106345468008,0
26-35,Male,31034.583272520333,656.4033015372208,5983.209892377648,1
26-35,Female,51415.17677326637,755.7923459849384,63082.8004172956,1
36-45,Male,79704.9177007232,506.05146550268216,14056.084043288147,0
60+,Male,76467.18754145943,716.1267172109799,6950.76710370397,1
26-35,Female,75806.17054608188,759.9838376043824,3627.7523930701077,1
46-60,Male,49428.92356050016,605.1554123924506,14015.9929687571,1
46-60,Male,50827.01488771132,785.5340606552845,10846.624165652851,1
26-35,Male,41599.16466124163,594.7730350041323,24995.04104136088,0
26-35,Male,87912.48096137654,685.2866129488323,11912.026369130208,1
26-35,Male,37788.330088735616,625.4581852269096,5141.113525481269,1
60+,Male,91584.58015704813,625.4402914269917,50846.91021728901,0
26-35,Female,66431.49990067807,600.6160744193563,18929.936762592682,1
36-45,Female,58540.71422318096,705.8860384689616,10902.125298464483,1
26-35,Male,43115.800080636494,717.9044366185159,15240.48762560888,1
36-45,Male,,644.8462240338249,19520.755541731003,0
26-35,Male,43311.50667726248,541.202542906218,4259.532574234895,0
36-45,Female,50766.73344886015,682.2536133307511,15156.054619772518,0
46-60,Male,18315.222876526233,683.7611487528555,9319.844484844025,1
46-60,Male,54248.055222809824,632.6627990890859,20047.104102323075,0
46-60,Female,95051.93296561982,799.3785029744647,7389.788991707016,1
18-25,Male,79507.68421126524,524.8856588079477,8235.740139971651,0
36-45,Male,46718.572474789304,472.61730317971455,50528.7054665469,0
26-35,Female,61295.89470993976,591.5332080241864,35765.16566970146,0
26-35,Female,45338.76637103682,706.8339627273159,956.7585454616,1
36-45,Male,64497.411272468045,,33705.27343912035,0
26-35,Female,129321.12250669344,571.5223265179139,12595.292084044944,0
36-45,Male,,726.0817068942524,7581.409033461551,1
60+,Female,77683.42187013522,687.00383382382,5968.555464924125,1
26-35,Male,46796.21225032113,680.164872770272,6252.307642447027,1
36-45,Female,87113.67870331205,712.5143135572423,7754.675604143308,1
26-35,Female,25759.57094746509,615.9845637381693,5422.400716850748,1
26-35,Female,52776.603660715475,619.6812740753447,4520.2395587346045,0
26-35,Female,80166.0758446897,714.782341804914,5812.0921478673445,1
46-60,Female,86700.12521701987,542.409057537504,17304.382706757755,0
46-60,Male,83695.6467615663,478.5824122881163,13905.95046966506,0
46-60,Male,69384.26173363232,615.3372661097717,20841.160098686327,0
60+,Female,54292.2901936982,724.4698631252553,12668.883256081743,1
26-35,Female,78353.66193963689,670.4447759189443,4696.893141915882,1
26-35,Male,37181.60689600353,718.5833203298412,19841.931675877946,1
36-45,Female,39248.21986222497,488.6964551661468,5980.434940949662,0
26-35,Female,61751.116681037216,675.2397446658794,22410.647093524585,1
26-35,Female,65290.30406757854,702.3091603713902,5256.727677710006,0
26-35,Female,24033.22220616658,541.9362061911452,7708.03599137928,0
36-45,Male,75174.93855333547,718.9646072437235,10005.464648270161,0
36-45,Male,88112.01563613077,641.0784882795366,22914.469384165524,1
26-35,Male,57604.58137415972,850.0,15379.608716895696,1
26-35,Male,196267.3700706447,475.8211144882612,13575.216019588786,1
36-45,Female,42554.14086285606,759.5291494139801,60387.35622849895,0
36-45,Female,,618.4673522779141,3073.0120120406004,0
26-35,Female,49141.86248361527,520.6278628447965,5821.410619485382,0
36-45,Female,57636.20419904215,607.8435885148007,5625.410586525317,0
18-25,Male,50799.28677048114,672.1983393069972,3240.4845564437874,0
26-35,Male,29631.543381855307,732.9973335652035,7512.9568553842055,1
36-45,Male,45557.28626847194,787.7571430505741,23160.77354187385,1
36-45,Male,57021.84118535743,763.7514470963474,8322.201325300819,1
26-35,Female,110667.56105620092,572.7694383436404,10235.298091710622,1
36-45,Male,180073.72632122494,740.4131753812893,3367.601799081056,1
36-45,Male,116743.78595914855,681.3027965696699,7064.090402739578,1
36-45,Male,40631.97044765079,597.631758325681,9233.939281690957,0
36-45,Female,42281.08892285434,633.0471525218015,22335.225679596784,0
36-45,Male,55289.35708682678,593.2125872444221,3498.4205761334924,1
26-35,Male,146134.0228620187,652.9673873549165,9283.491585212549,1
26-35,Male,55121.10617146919,591.6273694164704,31871.084128874783,1
26-35,Female,30830.084284744255,567.7604741426048,9357.499361096165,0
26-35,Male,46602.5915637537,688.3295302226218,2459.1003943854794,1
36-45,Female,87424.25155586695,700.2984438607709,37173.09856783261,0
36-45,Female,84539.16004239961,634.9922399926711,24050.656056795124,1
26-35,Female,54170.4950132594,759.4121043148778,26782.868849156508,1
18-25,Female,84263.77503763541,,3310.8925434256266,0
26-35,Male,19214.373519119632,625.7780363899569,44800.05206993661,1
26-35,Male,63064.58364593257,702.8391185876558,7196.709106041043,1
36-45,Male,92073.52399167,639.405953204533,8887.924570569132,0
18-25,Female,39480.74495022561,656.7838183220915,7614.261395116606,0
36-45,Male,39412.20156568107,448.3649223504748,28496.875981493253,0
46-60,Male,23547.523239540555,651.336590779038,11569.89006016137,0
26-35,Female,132580.83281846487,503.8243250022992,19641.360002420257,0
26-35,Female,41769.555318863306,552.3239543200904,14196.075303465286,0
18-25,Male,67543.13021326,543.1741968995595,12381.595275765689,0
36-45,Female,80980.08350301826,566.5933477172939,6263.990674993123,0
36-45,Female,127520.69888122837,606.0916912294198,56937.67171487084,0
26-35,Male,55439.69392455491,611.0805907563612,4143.454326064725,1
36-45,Male,45719.72500426449,703.1420163405701,18579.297073554317,1
46-60,Female,65286.06052708412,667.7910251307758,18057.660419223586,0
26-35,Female,113782.05943282673,497.91404569456114,33640.46809830802,0
18-25,Male,54990.39069421605,656.6635710037447,40557.33884991494,0
46-60,Male,37144.29453482052,675.4604197266742,11969.165982373994,1
36-45,Female,27712.007883515234,623.7146786997633,20420.926129693027,0
46-60,Female,32511.570088838613,645.1291218474638,54824.857185223285,0
36-45,Female,92244.29790858562,665.2248100317645,12680.98094335369,0
46-60,Male,51005.44964828937,711.1679678108464,5692.20639986344,1
26-35,Male,44189.37016065625,524.0096010029812,9822.446550106517,0
36-45,Female,41857.08632760853,630.4546369088281,4704.539633987479,1
46-60,Male,62475.07337049178,770.6668878446183,17987.879497086014,1
36-45,Female,53118.07013057859,763.3329046638365,31305.997341004364,1
26-35,Female,52231.12853065672,718.0749542220624,12126.722970206954,1
26-35,Male,117555.04417133429,692.9459747164541,3652.736751079321,1
26-35,Female,129185.95292522186,782.3707798721671,30252.093511200863,1
26-35,Male,26768.715794426476,803.4278401285333,3225.8792597322745,0
26-35,Female,70530.20703189731,639.6736009562518,3878.6257342062854,1
36-45,Male,40601.85160925995,572.4454045369343,11583.411262548485,1
36-45,Male,52884.96929007545,628.3766145900404,16340.928597970465,0
26-35,Female,69887.29783172051,850.0,18728.430558596647,1
36-45,Female,,524.4514925819844,12671.217456042277,0
18-25,Male,67186.65633251108,612.3568688376466,54613.42508068192,0
18-25,Female,83824.87691829451,536.9847078005895,14074.707522549654,0
26-35,Male,69375.45435372413,659.9811090301909,30568.779257813414,0
36-45,Male,,553.7847176884106,25073.42128872354,0
26-35,Male,43712.972759503886,641.2999181733105,4749.055400671916,0
26-35,Male,,493.9923871984993,11663.453623484891,0
26-35,Male,39067.25203749636,699.4096532067721,73032.25052793448,1
46-60,Male,159697.1009516754,747.787620517438,8924.176351542359,1
18-25,Male,,619.2845102349232,7787.721303794414,1
36-45,Male,32968.59081689107,639.1895994339438,15313.046633766839,1
36-45,Male,70260.42191977336,,9183.687180219158,0
36-45,Female,56659.65137036802,664.4728540180021,7080.050620130898,0
46-60,Male,54295.86660530541,646.9464330426857,9075.858766397007,1
18-25,Female,121118.29398046636,711.4493561944555,42007.67997491586,0
26-35,Female,78791.73131419468,748.6431306760757,11976.540377915519,1
46-60,Female,45935.960117804105,584.8743022006254,4617.182611913672,0
26-35,Female,48424.542527743484,625.2537205780562,3986.2362522654357,0
36-45,Female,46569.762822888115,722.1295559139796,78076.46497340497,0
36-45,Male,92722.81249769186,536.2664761552774,11173.861157583911,0
36-45,Female,51324.63782057955,492.3422974523544,18914.097089534935,0
46-60,Female,24426.48439783228,668.1052762318783,7207.649841271609,0
60+,Female,58444.92639388484,689.7077128856394,17271.081209697408,1
36-45,Female,27763.76408964349,592.2159849637126,42935.905859684186,0
26-35,Male,178459.20325342217,603.7079156703636,7928.264617233762,0
46-60,Female,36944.27750523724,589.184614260728,19280.884119985523,0
18-25,Female,55219.28942461046,580.6459808524453,4339.016459981465,0
26-35,Male,68125.12503571942,705.479665648368,67392.76147997408,1
46-60,Male,,555.560121040189,16561.379774684177,0
26-35,Female,51791.6800870287,628.7581710853322,9602.367143591646,0
26-35,Female,73932.93245680748,577.5731065988118,10527.02144478139,0
26-35,Male,128425.97912398093,533.5768819279027,8883.664860746054,1
46-60,Female,87882.37405842656,719.6142539797416,9254.598746082846,1
36-45,Male,125399.12622911333,608.4139822261169,1885.6047790561454,1
36-45,Male,35478.79403861065,665.0752064336606,12352.6687808053,1
26-35,Male,,529.3539296159192,11945.346359321145,0
36-45,Male,64706.8938636962,590.644843699482,19750.40407884611,0
36-45,Male,71363.77351555643,710.4870304556005,8791.011015091228,0
26-35,Male,119147.31948768765,850.0,7209.615849957183,1
26-35,Female,53616.140212826205,491.9027148487751,13276.887817016319,0
26-35,Female,48886.096834450684,633.9113763768459,3677.930487793269,0
60+,Male,78197.29997077103,682.98244785148,14984.00458366238,1
36-45,Male,24609.76602970709,600.7119877408574,3012.557281978027,1
46-60,Male,53187.249494016636,717.9617589595299,32749.891204721305,1
26-35,Female,55988.47558182531,580.6613863471749,23096.028712638206,1
36-45,Male,37790.78964930853,662.3078128173313,6368.067318627107,1
36-45,Male,,608.2342476401312,22672.554308608585,1
36-45,Female,35202.762595326814,747.5544866363819,14606.346125740962,0
60+,Female,55941.59481967007,595.8908397571515,5959.797691667085,0
26-35,Male,69326.22998736685,621.8500962970787,2648.3685137993,1
26-35,Male,117797.90677602544,725.6551229997724,17208.324817721787,1
36-45,Male,59558.94554489673,567.756907272571,7076.781707754676,0
36-45,Female,95614.21658811606,,32079.60201081612,0
36-45,Female,84990.74937253297,504.1972525050719,13510.561435268664,0
26-35,Male,63686.55667534629,562.965323309674,7633.745101155509,1
36-45,Female,34725.976766896594,680.5705020712643,56289.932903165194,0
26-35,Male,29222.947986284613,570.7441992371014,21187.299354469033,0
26-35,Male,63149.02578810456,606.4341654540967,717.6132593412165,1
36-45,Male,45645.10096911165,689.446912163835,9053.317869916282,1
36-45,Male,94810.03583142126,,4414.848538747159,1
26-35,Male,86936.06644578406,715.8273658573087,7045.621576002926,1
26-35,Male,54594.83186585584,667.2530229988852,11899.052818707523,1
26-35,Male,33561.791394971995,684.8546489539602,17733.996930778376,0
26-35,Male,77293.70341609651,749.2772478990826,16466.653150551527,1
36-45,Female,35991.03925718258,675.5858450091253,31643.829917455463,0
46-60,Male,40977.074818479654,773.1077832375476,22231.79392331178,0
26-35,Male,36691.19661040887,722.9009826430258,21158.51160141362,1
36-45,Female,55868.13657532344,608.1238056132435,15696.512901886279,0
46-60,Female,107483.88056084525,753.4518460017017,37400.489897509375,1
46-60,Female,59723.42284448694,671.1092816722356,10373.178521026317,0
26-35,Male,47972.857144227244,618.4256233071598,10590.97375731569,0
60+,Male,27922.623991878816,672.2708556256706,2908.9321021921855,1
26-35,Female,78909.92510259646,738.986145951221,31099.00907277695,0
26-35,Female,40529.99908456236,686.4036075393777,12562.348378766514,0
18-25,Male,63497.69021034975,795.7914266041118,139648.6026081614,0
26-35,Female,50155.86281004828,736.9224446319057,9658.308869290742,1
26-35,Male,91043.12822816096,691.852802672173,14340.779964916701,1
26-35,Female,55347.22514429701,567.9145533807074,20685.82501681073,0
26-35,Female,58135.79364326247,635.6213988791903,5532.970004088826,0
46-60,Female,76333.98826541526,655.7331311800681,17797.94305871073,0
46-60,Female,171694.16989602614,705.7305200974198,13735.364629483312,1
26-35,Female,93360.48530697224,700.9866433017754,10478.171298786654,1
46-60,Male,57279.43551933151,663.5632328174629,34135.15828921,1
46-60,Male,59969.956770346536,659.6279932301737,6483.404425372678,1
36-45,Male,46054.01703170345,707.6365516060856,16645.94114250705,1
26-35,Male,37234.913990801826,581.3131019496011,42775.95536238907,1
36-45,Female,,785.6412655399886,7590.87840240123,1
46-60,Male,40697.64543934324,486.2266491869223,10535.346476646291,0
36-45,Male,83007.32964851226,766.4327585737624,87224.7718827173,1
26-35,Female,35045.50262358812,646.385157725987,19526.208193945695,0
36-45,Female,116611.74545202497,730.2063851417275,8911.002415533485,1
36-45,Male,87205.54451902006,679.107234743409,25389.72409761252,1
36-45,Male,60491.06001081567,677.6827528728642,8480.503980877258,1
26-35,Male,,694.3403580821217,3820.2351628905826,1
26-35,Female,45313.457626173855,714.7243431270223,40050.28850985016,1
46-60,Male,68531.04996261594,623.6935338730208,5527.84092440204,1
46-60,Female,103161.00804411095,732.783930442099,94975.10655650184,1
26-35,Male,42126.05740205527,563.2423501136973,9032.04510412088,0
60+,Male,27814.25548672819,649.5735541339101,73615.5636685304,0
